Date,Username,User tag,Content,Mentions,link
"2020-04-23,20:57:53","itwillbe_fine","#0","rng","",""
"2020-04-23,20:57:55","itwillbe_fine","#0","怎么输的","",""
"2020-04-23,20:58:05","itwillbe_fine","#0","为什么5:1开局","",""
"2020-04-23,20:58:07",".misoudon","#0","我已经气死了","",""
"2020-04-23,20:58:10","itwillbe_fine","#0","我去写了个作文","",""
"2020-04-23,20:58:12","itwillbe_fine","#0","回来","",""
"2020-04-23,20:58:12",".misoudon","#0","betty","",""
"2020-04-23,20:58:16","itwillbe_fine","#0","恭喜edg","",""
"2020-04-23,20:58:16",".misoudon","#0","tmd","",""
"2020-04-23,20:58:18","itwillbe_fine","#0","？？？","",""
"2020-04-23,20:58:22","itwillbe_fine","#0","来解释一下","",""
"2020-04-23,20:58:24","itwillbe_fine","#0","谁","",""
"2020-04-23,20:58:29",".misoudon","#0","betty","",""
"2020-04-23,20:58:31","white_give","#0","you wu ren kan","",""
"2020-04-23,20:58:44",".misoudon","#0","我tm都能出个空大集锦了","",""
"2020-04-23,20:59:18","itwillbe_fine","#0","离谱","",""
"2020-04-23,20:59:22","itwillbe_fine","#0","先去做作业","",""
"2020-04-23,20:59:24","itwillbe_fine","#0","待会来看","",""
"2020-04-23,21:01:57","itwillbe_fine","#0","我们是","",""
"2020-04-23,21:01:59","itwillbe_fine","#0","8强","",""
"2020-04-23,21:03:09",".misoudon","#0","吐了","",""
"2020-04-23,21:06:07","Deleted User","#0000","我也吐了能不能换几个英雄","",""
"2020-04-23,21:06:15","Deleted User","#0000","来来回回都是这几个","",""
"2020-04-23,21:06:19",".misoudon","#0","进语音","",""
"2020-04-23,21:06:24","Deleted User","#0000","看腻了","",""
"2020-04-23,21:25:23","itwillbe_fine","#0","我话放这","",""
"2020-04-23,21:25:26","itwillbe_fine","#0","这把rng","",""
"2020-04-23,21:25:29","itwillbe_fine","#0","要输了","",""
"2020-04-23,21:25:46","itwillbe_fine","#0","我就不再看rng比赛","",""
"2020-04-23,21:26:36","itwillbe_fine","#0","👴不当皇杂了","",""
"2020-04-24,16:49:36","itwillbe_fine","#0","飞飞飞","",""
"2020-04-26,20:31:09","然_","#5256","3-03-03-03-03-0","",""
"2020-05-03,20:18:21","然_","#5256","55555555555555555555555555555555555555","",""
"2020-05-03,20:18:23","然_","#5256","555555555555555555555","",""
"2020-05-03,20:19:02","然_","#5256","55555555555555555555555555555555555555555555555555555555555555","",""
"2020-05-03,20:23:28","Deleted User","#0000","eva","",""
"2020-05-03,20:23:30","Deleted User","#0000","eva","",""
"2020-05-03,20:23:32","Deleted User","#0000","eva","",""
"2020-05-03,20:23:33","Deleted User","#0000","eva","",""
"2020-05-03,20:23:36","然_","#5256","eva","",""
"2020-05-03,20:23:37","然_","#5256","eva","",""
"2020-05-03,20:23:38","然_","#5256","evea","",""
"2020-05-03,20:23:40","Deleted User","#0000","eva","",""
"2020-05-03,20:23:41","然_","#5256","eva","",""
"2020-05-03,20:23:42","Deleted User","#0000","eva","",""
"2020-05-03,20:23:42","然_","#5256","eva","",""
"2020-05-03,20:23:43","然_","#5256","eva","",""
"2020-05-03,20:23:44","Deleted User","#0000","eva","",""
"2020-05-03,20:23:44","然_","#5256","eva","",""
"2020-05-03,20:23:45","然_","#5256","eva","",""
"2020-05-03,20:23:45","Deleted User","#0000","eva","",""
"2020-05-03,20:23:46","然_","#5256","eva","",""
"2020-05-03,20:23:47","Deleted User","#0000","eva","",""
"2020-05-03,20:23:48","然_","#5256","eva","",""
"2020-05-03,20:23:49","然_","#5256","ev","",""
"2020-05-03,20:23:49","Deleted User","#0000","eva","",""
"2020-05-03,20:23:51","Deleted User","#0000","eva","",""
"2020-05-03,20:23:51","然_","#5256","eva","",""
"2020-05-03,20:24:00","然_","#5256","eva","",""
"2020-05-03,20:24:01","然_","#5256","eva","",""
"2020-05-03,20:24:03","然_","#5256","eva","",""
"2020-05-03,20:24:03","然_","#5256","eva","",""
"2020-05-03,20:24:06","然_","#5256","eva","",""
"2020-05-03,20:24:10","Deleted User","#0000","william and eva","",""
"2020-05-03,20:24:16","然_","#5256","4ever","",""
"2020-05-03,20:24:17","Deleted User","#0000","eva","",""
"2020-05-03,20:24:19","Deleted User","#0000","eva","",""
"2020-05-03,20:24:21","Deleted User","#0000","eva","",""
"2020-05-03,20:24:25","然_","#5256","eeeeeeeeeeeeeeeeeeee","",""
"2020-05-03,20:24:28","Deleted User","#0000","eva的爱人","",""
"2020-05-03,20:24:43","Deleted User","#0000","eva爱上了威廉      吗？","",""
"2020-05-03,20:24:57","然_","#5256","是是是是是是是","",""
"2020-05-03,20:24:57","white_give","#0","eva pyq BIAO BAI","",""
"2020-05-03,20:25:03","然_","#5256","eeeeeeeeeeeeeeeeeee","",""
"2020-05-03,20:25:04","然_","#5256","va","",""
"2020-05-03,20:25:05","Deleted User","#0000","eva","",""
"2020-05-03,20:25:11","然_","#5256","yay","",""
"2020-05-03,20:25:13","然_","#5256","eva","",""
"2020-05-03,20:25:13","Deleted User","#0000","eeeeeeeeeevvvvvvvvvvvvvvvaaaaaaaaaaaa","",""
"2020-05-03,20:25:15","然_","#5256","and","",""
"2020-05-03,20:25:19","然_","#5256","william","",""
"2020-05-03,20:25:23","Deleted User","#0000","eeeeeeeeeeeevvvvvvvvvvvvvvvaaaaaaaaaaaaa","",""
"2020-05-03,20:25:33","Deleted User","#0000","eeeeeeeeevvvvvvvvvvvvvvvvvvvvvaaaaaaaaaaaaaaa","",""
"2020-05-03,20:25:40","然_","#5256","e-----------------------------v--------------------------------a","",""
"2020-05-03,20:25:49","Deleted User","#0000","eva有男朋友了？？？？？？？？？？？？","",""
"2020-05-03,20:25:53","然_","#5256","??????","",""
"2020-05-03,20:25:55","Deleted User","#0000","是威廉吗？？？？？？？？？","",""
"2020-05-03,20:25:58","然_","#5256","不会吧不会吧","",""
"2020-05-03,20:26:01","Deleted User","#0000","真的吗？？？？？？？？？？？？","",""
"2020-05-03,20:26:13","然_","#5256","这样吗这样吗","",""
"2020-05-03,20:26:16","Deleted User","#0000","eva男朋友是谁？？？？？？？？？？？？？？？？？？？？","",""
"2020-05-03,20:26:30","然_","#5256","威威wei","",""
"2020-05-03,20:26:33","然_","#5256","wei","",""
"2020-05-03,20:26:37","然_","#5256","lian","",""
"2020-05-03,20:26:45","Deleted User","#0000","威廉人呢","",""
"2020-05-03,20:26:52","Deleted User","#0000","女朋友没了啊","",""
"2020-05-03,20:26:56","Deleted User","#0000","人都不出来","",""
"2020-05-03,20:26:58","Deleted User","#0000","哈哈哈哈哈哈哈","",""
"2020-05-03,20:27:03","然_","#5256","不会去...了吧","",""
"2020-05-03,20:27:06","然_","#5256","害怕","",""
"2020-05-03,20:27:10","Deleted User","#0000","害怕","",""
"2020-05-03,20:27:15","然_","#5256","nooooooooooooooooooo","",""
"2020-05-03,20:27:19","Deleted User","#0000","不会伤心过度","",""
"2020-05-03,20:27:21","Deleted User","#0000","没了吧","",""
"2020-05-03,20:27:28","然_","#5256","太难过了","",""
"2020-05-03,20:27:30","然_","#5256","呜呜呜呜","",""
"2020-05-03,20:27:32","Deleted User","#0000","威廉你走的很安详","",""
"2020-05-03,20:27:38","Deleted User","#0000","RIP","",""
"2020-05-03,20:27:40","然_","#5256","😭","",""
"2020-05-03,20:27:40","Deleted User","#0000","RIP","",""
"2020-05-03,20:27:41","Deleted User","#0000","RIP","",""
"2020-05-03,20:27:43","Deleted User","#0000","RIP","",""
"2020-05-03,20:27:45","Deleted User","#0000","RIP","",""
"2020-05-03,20:27:57","然_","#5256","😢","",""
"2020-05-03,20:28:07","然_","#5256","默哀","",""
"2020-05-03,21:28:38","然_","#5256","ruffy lake","",""
"2020-05-03,22:08:57","然_","#5256","samsara room","",""
"2020-05-05,20:31:38","然_","#5256","5555555555555555555555555555555555","",""
"2020-05-05,20:32:02","white_give","#0","...","",""
"2020-05-05,20:32:15","Deleted User","#0000","咋了","",""
"2020-05-05,20:32:32","Deleted User","#0000","日常鞭尸？？？","",""
"2020-05-05,20:32:54","itwillbe_fine","#0","？？","",""
"2020-05-05,20:32:58","itwillbe_fine","#0","为什么","",""
"2020-05-05,20:33:00","itwillbe_fine","#0","我没看见","",""
"2020-05-05,20:33:05","itwillbe_fine","#0","这条pyq","",""
"2020-05-05,20:34:25","Deleted User","#0000","什么pyq?","",""
"2020-05-05,20:35:23","itwillbe_fine","#0","55555555555","",""
"2020-05-05,20:36:17","然_","#5256","555555555555555555555555555555555","",""
"2020-05-05,20:36:44","itwillbe_fine","#0","你是在鞭尸我吗","",""
"2020-05-05,20:36:53","然_","#5256","？","",""
"2020-05-05,20:36:56","然_","#5256","5555555555555555","",""
"2020-05-05,20:37:02","itwillbe_fine","#0","Lewis说你在鞭尸我","",""
"2020-05-05,20:37:53","然_","#5256","💪 🥶","",""
"2020-05-05,20:38:16","Deleted User","#0000","555555555","",""
"2020-05-05,20:38:18","Deleted User","#0000","555555","",""
"2020-05-05,20:38:18","Deleted User","#0000","5","",""
"2020-05-05,20:38:19","Deleted User","#0000","5","",""
"2020-05-05,20:38:19","Deleted User","#0000","5","",""
"2020-05-05,20:38:19","Deleted User","#0000","5","",""
"2020-05-05,20:38:20","Deleted User","#0000","5","",""
"2020-05-05,20:38:20","Deleted User","#0000","5","",""
"2020-05-05,20:38:21","Deleted User","#0000","5","",""
"2020-05-05,20:38:21","Deleted User","#0000","5","",""
"2020-05-05,20:38:26","Deleted User","#0000","WIll 55555555","",""
"2020-05-05,20:38:31","然_","#5256","为什么要鞭尸威宝","",""
"2020-05-05,20:38:38","itwillbe_fine","#0","离谱","",""
"2020-05-05,20:38:38","Deleted User","#0000","永远的第五层","",""
"2020-05-05,20:39:06","Deleted User","#0000","“我在第五层”","",""
"2020-05-05,20:39:17","Deleted User","#0000","多么美妙的话语","",""
"2020-05-05,20:39:29","Deleted User","#0000","这个五字可以","",""
"2020-05-05,20:40:48",".misoudon","#0","放过我们家阿伟吧","",""
"2020-05-05,20:40:54","然_","#5256","五字可以？五字不行！","",""
"2020-05-05,20:45:46","然_","#5256","没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？没有第二层？","",""
"2020-05-06,12:14:34","white_give","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/707414981439651910/Screen_Shot_2020-05-06_at_12.14.14_PM.png?ex=65f10c0a&is=65de970a&hm=53002ace02ca63809eee8c9117f8ac0169c881d91defee7eed5ee7efc1a7b9f6&"
"2020-05-06,12:14:58",".misoudon","#0","是个啥子","",""
"2020-05-06,12:15:00","white_give","#0","这个4 pack 才28","",""
"2020-05-06,12:15:15","white_give","#0","一个小游戏，4 个人玩的","",""
"2020-05-06,12:15:19","white_give","#0","巨好玩","",""
"2020-05-06,12:15:24",".misoudon","#0","多少g","",""
"2020-05-06,12:15:42","white_give","#0","400 mb","",""
"2020-05-06,12:15:48","white_give","#0","很小的","",""
"2020-05-06,12:15:56",".misoudon","#0","看看其他人玩不玩","",""
"2020-05-06,12:16:05",".misoudon","#0","人够了我就入手","",""
"2020-05-06,12:17:36","white_give","#0","就一个人才7块","",""
"2020-05-06,12:17:45","white_give","#0","=喜加一","",""
"2020-05-06,13:07:52","Deleted User","#0000","可以啊","",""
"2020-05-06,13:24:53","white_give","#0","qiage fan","",""
"2020-05-06,13:25:10",".misoudon","#0","me too","",""
"2020-05-07,15:01:55","Deleted User","#0000","","","https://cdn.discordapp.com/attachments/650879635092930581/707819484957900871/Screen_Shot_2020-05-07_at_2.49.55_pm.png?ex=65e94a43&is=65d6d543&hm=f2491be41d1d9c6c9c429fcc711f4fef48d238156487f874164c5fac645b4c1f&"
"2020-05-07,15:02:10","Deleted User","#0000","电脑批改考试就是叼","",""
"2020-05-07,15:02:24","itwillbe_fine","#0","对","",""
"2020-05-07,15:02:26","itwillbe_fine","#0","我也是","",""
"2020-05-07,15:02:34","itwillbe_fine","#0","就离谱","",""
"2020-05-07,15:02:41","itwillbe_fine","#0","人工智能嗷","",""
"2020-05-07,15:02:43","Deleted User","#0000","太离谱了","",""
"2020-05-07,15:02:50","Deleted User","#0000","真的智能","",""
"2020-05-07,15:11:16",".misoudon","#0","<@688923339166711866> <@650875400813150208> 3:30是不是有老黄搞得那玩意","itwillbe_fine#0、white_give#0",""
"2020-05-07,16:34:26","itwillbe_fine","#0","是","",""
"2020-05-07,18:05:23","itwillbe_fine","#0","google pay是谁","",""
"2020-05-07,18:05:36","lunartemplar10","#0","yes?","",""
"2020-05-07,18:05:36","itwillbe_fine","#0","哪个宝贝告诉我一下","",""
"2020-05-07,18:05:43","itwillbe_fine","#0","hi","",""
"2020-05-07,18:05:47","lunartemplar10","#0","hi","",""
"2020-05-07,18:06:22",".misoudon","#0","我一同学","",""
"2020-05-07,18:06:27","itwillbe_fine","#0","哦哦哦","",""
"2020-05-07,18:06:30",".misoudon","#0","忘踢了","",""
"2020-05-07,18:06:34","itwillbe_fine","#0","这样啊William宝贝","",""
"2020-05-07,18:06:44",".misoudon","#0","嗯那","",""
"2020-05-07,18:06:49","itwillbe_fine","#0","好的宝贝","",""
"2020-05-07,18:06:53",".misoudon","#0","群主踢了就行","",""
"2020-05-07,18:06:56",".misoudon","#0","爱你宝贝","",""
"2020-05-07,18:06:57","itwillbe_fine","#0","OK","",""
"2020-05-07,18:07:00","itwillbe_fine","#0","我也爱你","",""
"2020-05-07,18:07:44","Deleted User","#0000","???","","https://cdn.discordapp.com/attachments/650879635092930581/707866242295267428/image0.png?ex=65e975cf&is=65d700cf&hm=20a0c2e7dca041703e3f1936f859ebf599869000ed3462598b2e4c3787692f70&"
"2020-05-07,18:07:49","Deleted User","#0000","可以吗","",""
"2020-05-07,18:07:55",".misoudon","#0","可以","",""
"2020-05-07,18:08:02","Deleted User","#0000","好的","",""
"2020-05-07,18:08:07",".misoudon","#0","你试试","",""
"2020-05-07,18:08:09","Deleted User","#0000","等下就踢","",""
"2020-05-07,18:08:21",".misoudon","#0","我开心让你狗头掉","",""
"2020-05-07,18:08:25",".misoudon","#0","开学","",""
"2020-05-07,18:08:46","Deleted User","#0000","有，害怕","",""
"2020-05-07,19:35:30","然_","#5256","55555555555555555555555555555555555555555555","",""
"2020-05-07,19:36:31","itwillbe_fine","#0","?","",""
"2020-05-07,19:36:40","itwillbe_fine","#0","搞起来了","",""
"2020-05-07,20:12:48","itwillbe_fine","#0","我要去上6i了","",""
"2020-05-07,20:12:57","itwillbe_fine","#0","拜拜上流社会的人们","",""
"2020-05-07,20:13:02","然_","#5256","?","",""
"2020-05-07,20:13:12",".misoudon","#0","啥东西？","",""
"2020-05-07,20:13:15","然_","#5256","不会真有人","",""
"2020-05-07,20:13:22","然_","#5256","晚上八点有课吧","",""
"2020-05-07,20:13:22","Deleted User","#0000","6i???","",""
"2020-05-07,20:13:25","itwillbe_fine","#0","中数","",""
"2020-05-07,20:13:33","itwillbe_fine","#0","那个视频课我还没看","",""
"2020-05-07,20:13:34",".misoudon","#0","？？？","",""
"2020-05-07,20:13:58","Deleted User","#0000","威尔爬爬爬啊爬爬爬","",""
"2020-05-07,20:14:04","Deleted User","#0000","上课不看","",""
"2020-05-07,20:14:11","Deleted User","#0000","现在看","",""
"2020-05-07,20:14:14","itwillbe_fine","#0","你看了吗宝贝","",""
"2020-05-07,20:14:22","Deleted User","#0000","没有","",""
"2020-05-07,20:14:33","white_give","#0","9:00有人lol吗","",""
"2020-05-07,20:14:43","white_give","#0","考前放松","",""
"2020-05-07,20:14:48","Deleted User","#0000","3点有吗","",""
"2020-05-07,20:14:52","itwillbe_fine","#0","明晚来","",""
"2020-05-07,20:14:52","white_give","#0","wdnmd","",""
"2020-05-07,20:14:57","itwillbe_fine","#0","阿里宝贝","",""
"2020-05-07,20:15:01","white_give","#0","kk","",""
"2020-05-07,20:15:03","然_","#5256","有的呢亲亲","",""
"2020-05-07,20:15:09","Deleted User","#0000","三点有？","",""
"2020-05-07,20:15:09","white_give","#0","那你们呢我的baby","",""
"2020-05-07,20:15:09","然_","#5256","3点","",""
"2020-05-07,20:15:13","然_","#5256","不见不散","",""
"2020-05-07,20:15:37","Deleted User","#0000","我说我要来了？","",""
"2020-05-07,20:15:43","Deleted User","#0000","我只是问问有没有","",""
"2020-05-07,20:15:50","Deleted User","#0000","？？？","",""
"2020-05-07,20:15:52","然_","#5256","现在一大早二十点钟，不会真有人下午三点没时间吧","",""
"2020-05-07,20:15:57","然_","#5256","^","",""
"2020-05-07,20:16:09","white_give","#0","起飞","",""
"2020-05-07,20:16:12","Deleted User","#0000","不会真的有人要来吧不会吧不会吧","",""
"2020-05-07,20:16:23","然_","#5256","不是应该喝着下午茶打一把lol的上流时光吗","",""
"2020-05-07,20:16:53","然_","#5256","不会有懒狗一大早就打算睡觉吧","",""
"2020-05-07,20:17:36","Deleted User","#0000","不会真的有人以为半夜玩联盟很上流吧","",""
"2020-05-07,20:17:51","Deleted User","#0000","上流人早睡早起","",""
"2020-05-07,20:17:56","white_give","#0","你妈的你9；00来不来","",""
"2020-05-07,20:17:57","然_","#5256","现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？现在不是早上？","",""
"2020-05-07,20:18:07","Deleted User","#0000","现在是早上？","",""
"2020-05-07,20:18:14","然_","#5256","不是吗？","",""
"2020-05-07,20:18:14","white_give","#0","<@456226577798135808>","Deleted User#0000",""
"2020-05-07,20:18:25","Deleted User","#0000","你把你眼睛的亮度调高了？？？","",""
"2020-05-07,20:18:27","然_","#5256","月亮都出来了还不是早上？","",""
"2020-05-07,20:18:32","white_give","#0","早上20:00","",""
"2020-05-07,20:18:39","white_give","#0","21:00来不来","",""
"2020-05-07,20:18:46","然_","#5256","不要的眼睛建议捐给有需要的人呢","",""
"2020-05-07,20:18:48","然_","#5256","^","",""
"2020-05-07,20:19:11","Deleted User","#0000","你的确实可以捐了","",""
"2020-05-07,20:19:33","Deleted User","#0000","问最后一遍3点有人？","",""
"2020-05-07,20:19:39","然_","#5256","🧛 🍷","",""
"2020-05-07,20:19:46","然_","#5256","有的","",""
"2020-05-07,20:19:56","Deleted User","#0000","https://tenor.com/view/terio-umm-nervous-anxious-what-gif-5205799","",""
"2020-05-07,20:20:25","然_","#5256","🌞","",""
"2020-05-07,20:21:15","Deleted User","#0000","👴😊 🌶️","",""
"2020-05-07,20:22:23","itwillbe_fine","#0","👴笑辣","",""
"2020-05-07,20:22:36","itwillbe_fine","#0","现在不是早上？","",""
"2020-05-07,20:22:49","然_","#5256","y1s1","",""
"2020-05-07,20:22:52","然_","#5256","确实","",""
"2020-05-07,20:22:53","itwillbe_fine","#0","难道是晚上吗","",""
"2020-05-07,20:23:12","Deleted User","#0000","yysy我在第一层不是很清楚","",""
"2020-05-07,20:23:17","Deleted User","#0000","威尔果然很懂啊","",""
"2020-05-07,20:23:21","然_","#5256","都八点钟了不会还有人觉得是晚上吧","",""
"2020-05-07,20:23:22","Deleted User","#0000","不愧是第五层","",""
"2020-05-07,20:23:24","itwillbe_fine","#0","因为我在第五层","",""
"2020-05-07,20:23:34","itwillbe_fine","#0","所以我懂","",""
"2020-05-07,20:23:40","itwillbe_fine","#0","但是你在第一层","",""
"2020-05-07,20:23:43","itwillbe_fine","#0","所以你不懂","",""
"2020-05-07,20:23:51","Deleted User","#0000","那这个 哦比投","",""
"2020-05-07,20:23:52","itwillbe_fine","#0","但是因为你不懂所以你才懂","",""
"2020-05-07,20:24:03","itwillbe_fine","#0","所以现在是早上","",""
"2020-05-07,20:24:07","Deleted User","#0000","哦比投怎么说","",""
"2020-05-07,20:24:32","itwillbe_fine","#0","你看","",""
"2020-05-07,20:24:40","itwillbe_fine","#0","我在跟你讨论早上还是晚上","",""
"2020-05-07,20:24:49","itwillbe_fine","#0","你却鞭尸我","",""
"2020-05-07,20:24:55","Deleted User","#0000","不好意思我在朗诵圣经","",""
"2020-05-07,20:24:55","itwillbe_fine","#0","这高下立判好吧","",""
"2020-05-07,20:25:02","Deleted User","#0000","我很虔诚","",""
"2020-05-07,20:25:14","itwillbe_fine","#0","宝贝你不乖哦","",""
"2020-05-07,20:25:17","Deleted User","#0000","到时间就要朗诵","",""
"2020-05-07,20:25:24","Deleted User","#0000","真的我控制不住","",""
"2020-05-07,20:25:26","itwillbe_fine","#0","哥哥要打你粉嫩的小屁屁","",""
"2020-05-07,20:25:31","Deleted User","#0000","？？？","",""
"2020-05-07,20:25:42","然_","#5256","🤺🤺🤺🤺","",""
"2020-05-07,20:25:52","itwillbe_fine","#0","🤺","",""
"2020-05-07,20:25:56","white_give","#0","🤺🤺🤺🤺🤺🤺🤺🤺🤺","",""
"2020-05-07,20:26:00","itwillbe_fine","#0","😊","",""
"2020-05-07,20:26:16","Deleted User","#0000","你在干什么","",""
"2020-05-07,20:26:20","Deleted User","#0000","给我爬","",""
"2020-05-07,20:26:28","然_","#5256","🤺许多人尝试过，但只有我成功🤺","",""
"2020-05-07,20:26:45","然_","#5256","锐利的剑，锐利的眼🤺🤺","",""
"2020-05-07,20:26:46","Deleted User","#0000","偷偷发给威尔女朋友","",""
"2020-05-07,20:26:55","Deleted User","#0000","让她开心一下","",""
"2020-05-07,20:26:59","itwillbe_fine","#0","我是无所谓","",""
"2020-05-07,20:27:03","然_","#5256","我渴望有价值的对手🤺🤺","",""
"2020-05-07,20:27:09","itwillbe_fine","#0","🤺","",""
"2020-05-07,20:27:26","Deleted User","#0000","她知道你是男同乐？","",""
"2020-05-07,20:27:37","itwillbe_fine","#0","她知道你是男同","",""
"2020-05-07,20:27:41","itwillbe_fine","#0","在勾引我","",""
"2020-05-07,20:27:57","Deleted User","#0000","不好意思做不到","",""
"2020-05-07,20:28:01","Deleted User","#0000","层数太低","",""
"2020-05-07,20:28:04","Deleted User","#0000","我在第一层","",""
"2020-05-07,20:28:09","Deleted User","#0000","够不到","",""
"2020-05-07,20:28:15","itwillbe_fine","#0","勾？","",""
"2020-05-07,20:28:19","itwillbe_fine","#0","勾勾乐？","",""
"2020-05-07,20:28:28","Deleted User","#0000","wgnmlgb","",""
"2020-05-07,20:28:40","itwillbe_fine","#0","算了算了","",""
"2020-05-07,20:28:44","itwillbe_fine","#0","不恶心你了","",""
"2020-05-07,20:29:51","然_","#5256","😋","",""
"2020-05-07,20:30:51","Deleted User","#0000","威尔妈妈怕","",""
"2020-05-07,20:30:53","Deleted User","#0000","别搞了","",""
"2020-05-07,20:30:57","Deleted User","#0000","妈妈害怕","",""
"2020-05-07,20:30:58","Deleted User","#0000","啊啊啊啊啊","",""
"2020-05-07,20:31:02","Deleted User","#0000","妈妈怕了","",""
"2020-05-07,20:31:06","itwillbe_fine","#0","又是男妈妈又是男妈妈","",""
"2020-05-07,20:31:12","Deleted User","#0000","妈妈害怕了","",""
"2020-05-07,20:31:23","itwillbe_fine","#0","男妈妈给爷爬","",""
"2020-05-07,20:31:34","Deleted User","#0000","妈妈好担心你啊","",""
"2020-05-07,20:31:47","Deleted User","#0000","一个人出门去这么久了","",""
"2020-05-07,20:31:51","Deleted User","#0000","我怕死了","",""
"2020-05-07,20:32:25","Deleted User","#0000","？？？","",""
"2020-05-07,20:32:26","然_","#5256","😘","",""
"2020-05-07,20:32:29","Deleted User","#0000","有完没完","",""
"2020-05-07,20:32:32","Deleted User","#0000","Henry","",""
"2020-05-07,20:33:03","然_","#5256","😋","",""
"2020-05-07,20:33:49","Deleted User","#0000","https://tenor.com/view/love-you-gif-10356876","",""
"2020-05-07,20:33:51","然_","#5256","👴👴笑了","",""
"2020-05-07,20:34:06","然_","#5256","别以为我不知道这是什么意思^","",""
"2020-05-07,20:34:16","然_","#5256","😚","",""
"2020-05-07,20:36:53","然_","#5256","🍌","",""
"2020-05-07,20:38:35","然_","#5256","😀","",""
"2020-05-07,20:39:04","然_","#5256","不要这样表达您欣喜若狂的心情","",""
"2020-05-07,20:39:13","然_","#5256","要矜持","",""
"2020-05-07,20:39:21","然_","#5256","😋","",""
"2020-05-07,20:47:14","然_","#5256","哥哥不出来打字了？","",""
"2020-05-07,20:47:39","然_","#5256","急了嗷，改名字有一手的😋","",""
"2020-05-07,20:47:47","Deleted User","#0000","急了急了","",""
"2020-05-07,20:47:54","Deleted User","#0000","害怕了","",""
"2020-05-07,20:47:54","然_","#5256","我不急的","",""
"2020-05-07,20:48:03","Deleted User","#0000","有，害怕","",""
"2020-05-07,20:48:07","然_","#5256","你爱怎么改就怎么改","",""
"2020-05-07,20:48:16","Deleted User","#0000","改改改","",""
"2020-05-07,20:48:19","Deleted User","#0000","好的","",""
"2020-05-07,20:48:22","Deleted User","#0000","👌","",""
"2020-05-07,20:48:24","Deleted User","#0000","👌","",""
"2020-05-07,20:48:27","Deleted User","#0000","👌","",""
"2020-05-07,20:48:46","然_","#5256","反正你说一个。。。晚期的改我名字，他都那样了，我又何必去跟他计较呢","",""
"2020-05-07,20:48:50","然_","#5256","😘","",""
"2020-05-07,20:48:58","然_","#5256","早日康复","",""
"2020-05-07,20:49:00","然_","#5256","^","",""
"2020-05-07,20:49:06","然_","#5256","🥰","",""
"2020-05-07,20:49:52","然_","#5256","当然","",""
"2020-05-07,20:49:56","Deleted User","#0000","祝你的其他二十九个个人格早日上位","",""
"2020-05-07,20:50:03","然_","#5256","我只是口头说说的","",""
"2020-05-07,20:50:05","Deleted User","#0000","😊","",""
"2020-05-07,20:50:07","然_","#5256","别计较","",""
"2020-05-07,20:50:17","Deleted User","#0000","别急了啊","",""
"2020-05-07,20:50:23","然_","#5256","因为大家都知道康复是不可能的嘻嘻嘻嘻嘻","",""
"2020-05-07,20:50:32","然_","#5256","😢","",""
"2020-05-07,20:50:38","Deleted User","#0000","😢","",""
"2020-05-07,20:50:47","Deleted User","#0000","有一说一确实","",""
"2020-05-07,20:53:33","然_","#5256","老爷您说是那就是，别太激动。管家这就去把老爷的遗📔 递给老爷的孩子们........","",""
"2020-05-07,20:53:41","然_","#5256","😭","",""
"2020-05-07,20:55:43","Deleted User","#0000","公公别急，你的宝贝在茅房里保存得非常完好","",""
"2020-05-07,20:57:59","然_","#5256","太棒了，你要知道我家那条叫lewis cai的狗最爱吃那玩意了。要是茅房里的东西有个三长两短，它急起来说不定都会开口对你恶语相向哩","",""
"2020-05-07,20:58:36","然_","#5256","😔","",""
"2020-05-08,09:21:51","itwillbe_fine","#0","<@!486098923488935948> antonio在搞你心态啊","然_#5256",""
"2020-05-08,09:24:26","然_","#5256","搞起来了","",""
"2020-05-08,09:24:36","itwillbe_fine","#0","为什么你的名字这么奇怪","",""
"2020-05-08,09:24:48","itwillbe_fine","#0","？","",""
"2020-05-08,09:24:50","itwillbe_fine","#0","谜语","",""
"2020-05-08,09:24:56","然_","#5256","因为某人改的^","",""
"2020-05-08,09:25:12","itwillbe_fine","#0","离谱","",""
"2020-05-08,09:25:22","然_","#5256","😋","",""
"2020-05-08,13:59:31","然_","#5256","lol","",""
"2020-05-08,15:51:06","然_","#5256","","","https://cdn.discordapp.com/attachments/650879635092930581/708194246230016030/unknown.png?ex=65eaa749&is=65d83249&hm=9a34fd393204e36b7a0d24c42735f84a36094ddd27cfca5e8735d69dd68119f2&"
"2020-05-08,15:51:17","然_","#5256","5 adc","",""
"2020-05-08,15:52:49",".misoudon","#0","船长：后期我三连桶不炸死你们我就可以退役了","",""
"2020-05-08,15:55:25","然_","#5256","😋","",""
"2020-05-09,19:52:23","Deleted User","#0000","https://www.meter.net/ping-test/","",""
"2020-05-14,20:25:31","然_","#5256","😋","",""
"2020-05-15,14:02:50","然_","#5256","美","",""
"2020-05-15,14:03:20","Deleted User","#0000","？","",""
